benchmark_mode,objective_type,budget_normalization,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,seed,layer_id,qubit_id,gate_type,axis_id,param_index,param_id,grad_value,abs_grad,is_near_zero
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.04602571670806112,0.04602571670806112,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,0,2,RX,0,6,layer_000_wire_002_RX,-0.0063537812896282434,0.0063537812896282434,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,0,2,RY,1,7,layer_000_wire_002_RY,-0.0002864533200678111,0.0002864533200678111,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,0,2,RZ,2,8,layer_000_wire_002_RZ,-0.0015026497482470468,0.0015026497482470468,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,0,3,RX,0,9,layer_000_wire_003_RX,-0.003415526962829759,0.003415526962829759,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,0,3,RY,1,10,layer_000_wire_003_RY,-0.052581303996060876,0.052581303996060876,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,0,3,RZ,2,11,layer_000_wire_003_RZ,-0.0726289176139068,0.0726289176139068,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,0,RX,0,12,layer_001_wire_000_RX,0.020640865945262488,0.020640865945262488,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,0,RY,1,13,layer_001_wire_000_RY,0.12821116026631954,0.12821116026631954,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,0,RZ,2,14,layer_001_wire_000_RZ,-9.946776523315331e-18,9.946776523315331e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,1,RX,0,15,layer_001_wire_001_RX,9.540979117872439e-18,9.540979117872439e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,1,RY,1,16,layer_001_wire_001_RY,-5.637851296924623e-18,5.637851296924623e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,1,RZ,2,17,layer_001_wire_001_RZ,-1.817308011671e-17,1.817308011671e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,2,RX,0,18,layer_001_wire_002_RX,-0.030901286372159255,0.030901286372159255,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,2,RY,1,19,layer_001_wire_002_RY,0.03584184672877506,0.03584184672877506,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,2,RZ,2,20,layer_001_wire_002_RZ,-3.6573000870812797e-19,3.6573000870812797e-19,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,3,RX,0,21,layer_001_wire_003_RX,-0.06881710736645197,0.06881710736645197,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,3,RY,1,22,layer_001_wire_003_RY,-0.32556085689028885,0.32556085689028885,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,4,2,2,6,8,4,35,2,1,3,RZ,2,23,layer_001_wire_003_RZ,-1.0260209540316864e-17,1.0260209540316864e-17,True
